# step=107501 time_fs=587505.00 v_cell=-1.104320e0 applied_i=2.296099e-2
id,species,x,y,charge,vx,vy
3269,DMC,-195.3083,-100.0521,-0.000000e0,-2.9869e-4,-9.1944e-4
3121,DMC,-190.3151,-100.0210,-0.000000e0,-2.9130e-4,-2.1110e-4
3275,DMC,-185.3201,-100.0123,-0.000000e0,-2.1840e-4,-2.2824e-4
3,LithiumMetal,-178.0260,-100.0024,-1.000000e0,2.7590e-5,9.8897e-6
4,LithiumMetal,-174.9865,-100.0011,-1.000000e0,3.9657e-5,5.8087e-5
5,LithiumMetal,-171.9470,-100.0005,-1.000000e0,4.1147e-5,9.4592e-5
6,LithiumMetal,-168.9070,-100.0003,-1.000000e0,4.2394e-5,1.3065e-4
22,LithiumMetal,-165.8676,-100.0011,-1.000000e0,3.3601e-5,-1.0446e-4
7,LithiumMetal,-160.6919,-100.0004,-1.000000e0,3.8742e-6,1.4327e-4
23,LithiumMetal,-157.6521,-100.0003,-1.000000e0,7.9648e-6,3.2839e-5
8,LithiumMetal,-154.6122,-100.0008,-1.000000e0,8.2184e-6,-2.5783e-5
27,LithiumMetal,-140.2256,-100.0002,-1.000000e0,-1.0224e-5,7.0765e-5
12,LithiumMetal,-133.6951,-100.0001,-1.000000e0,-7.3029e-7,9.7702e-5
13,LithiumMetal,-127.6151,-100.0002,-1.000000e0,2.5556e-5,5.2917e-5
46,LithiumMetal,-121.5035,-100.0002,-1.000000e0,-5.4087e-5,1.2827e-5
14,LithiumMetal,-116.6789,-100.0003,-1.000000e0,3.3272e-5,8.2806e-5
30,LithiumMetal,-113.6389,-100.0001,-1.000000e0,4.7799e-5,9.1777e-5
15,LithiumMetal,-107.5589,-100.0001,-1.000000e0,6.8628e-5,1.5700e-4
31,LithiumMetal,-104.2059,-100.0002,-1.000000e0,3.5328e-5,9.4367e-5
63,LithiumMetal,-101.1661,-100.0000,-1.000000e0,6.8431e-5,6.5999e-5
32,LithiumMetal,-95.0863,-100.0002,-1.000000e0,9.5215e-5,9.2708e-5
64,LithiumMetal,-92.0465,-100.0004,-1.000000e0,9.6775e-5,3.3362e-5
49,LithiumMetal,-89.0068,-100.0002,-1.000000e0,1.0996e-4,1.0077e-4
33,LithiumMetal,-85.9677,-100.0012,-1.000000e0,1.1554e-4,1.8500e-5
17,LithiumMetal,-82.9285,-100.0000,-1.000000e0,1.1888e-4,5.9344e-5
3238,DMC,-78.9138,-100.0090,-0.000000e0,1.2482e-4,-1.9786e-4
3286,DMC,-73.9276,-100.0064,-0.000000e0,1.0127e-4,-5.0761e-5
2710,EC,-68.9360,-100.0052,-0.000000e0,7.9046e-5,-1.0002e-4
2698,EC,-63.9386,-100.0026,-0.000000e0,8.4885e-5,-8.1145e-5
2760,EC,-58.9443,-100.0041,-0.000000e0,9.9541e-5,-2.6760e-4
2741,EC,-53.9532,-100.0106,-0.000000e0,8.9815e-5,-4.2991e-4
2869,EC,-44.9889,-100.0095,-0.000000e0,3.2292e-5,-2.7023e-4
3668,DMC,-39.9989,-100.0011,-0.000000e0,3.2763e-5,-1.5488e-4
1206,LithiumMetal,-35.9849,-100.0013,-0.000000e0,3.3758e-5,-1.3544e-4
1144,LithiumMetal,-28.1644,-100.0004,-0.000000e0,5.8512e-6,-1.8045e-5
1269,LithiumMetal,-25.1253,-100.0000,-0.000000e0,5.9656e-6,2.1610e-7
1159,LithiumMetal,-19.0455,-100.0003,-0.000000e0,1.0230e-5,-3.2813e-5
