x,y,radius,charge,species,electrons
-197.684,-119.923,2.500,-0.0000,DMC,1
-195.252,-115.554,2.500,-0.0000,DMC,1
-180.469,-118.893,2.500,-0.0000,DMC,1
-184.796,-116.387,2.500,-0.0000,DMC,1
-175.687,-113.141,2.500,-0.0000,EC,1
-197.033,-109.869,2.500,-0.0000,DMC,1
-191.760,-108.630,2.500,-0.0000,DMC,1
-192.455,-103.676,2.500,-0.0000,EC,1
-188.209,-105.222,2.000,-1.0000,ElectrolyteAnion,1
-190.937,-101.275,0.760,1.0000,LithiumIon,0
-186.743,-109.626,2.500,-0.0000,DMC,1
-179.566,-109.985,2.500,-0.0000,EC,1
-167.963,-119.416,2.500,-0.0000,EC,1
-162.963,-119.466,2.500,-0.0000,DMC,1
-172.133,-116.657,2.500,-0.0000,EC,1
-151.193,-119.069,2.500,-0.0000,DMC,1
-153.182,-114.044,2.500,-0.0000,DMC,1
-166.204,-106.983,2.500,-0.0000,EC,1
-161.214,-106.674,2.500,-0.0000,EC,1
-156.402,-105.321,2.500,-0.0000,EC,1
-151.689,-103.652,2.500,-0.0000,EC,1
-136.586,-112.852,2.500,-0.0000,EC,1
-131.898,-114.590,2.500,-0.0000,EC,1
-144.553,-106.501,2.500,-0.0000,EC,1
-142.008,-107.802,0.760,1.0000,LithiumIon,0
-139.305,-108.660,2.500,-0.0000,EC,1
-147.154,-101.546,2.500,-0.0000,EC,1
-138.437,-103.717,2.500,-0.0000,EC,1
-142.734,-102.385,2.000,-1.0000,ElectrolyteAnion,1
-134.616,-106.942,2.500,-0.0000,EC,1
-127.972,-111.495,2.500,-0.0000,DMC,1
-133.927,-101.577,2.500,-0.0000,EC,1
-131.496,-100.173,0.760,1.0000,LithiumIon,0
-130.703,-104.722,2.000,-1.0000,ElectrolyteAnion,1
-126.412,-103.366,2.500,-0.0000,EC,1
-110.547,-114.741,2.500,-0.0000,DMC,1
-117.696,-108.906,2.500,-0.0000,DMC,1
-120.419,-100.509,2.500,-0.0000,EC,1
-117.542,-100.914,0.760,1.0000,LithiumIon,0
-114.755,-101.125,2.500,-0.0000,EC,1
-107.779,-110.577,2.500,-0.0000,EC,1
-102.286,-111.493,2.500,-0.0000,DMC,1
-105.549,-106.669,2.000,-1.0000,ElectrolyteAnion,1
-101.057,-106.395,2.500,-0.0000,EC,1
-105.501,-102.013,2.500,-0.0000,EC,1
-98.048,-114.147,2.500,-0.0000,EC,1
-93.505,-117.355,2.500,-0.0000,EC,1
-82.537,-114.366,2.500,-0.0000,DMC,1
-93.380,-112.359,2.500,-0.0000,EC,1
-87.508,-111.017,2.500,-0.0000,DMC,1
-91.339,-107.806,2.500,-0.0000,EC,1
-96.062,-106.165,2.500,-0.0000,DMC,1
-90.386,-105.107,0.760,1.0000,LithiumIon,0
-89.168,-102.553,2.500,-0.0000,EC,1
-80.619,-101.987,2.500,-0.0000,DMC,1
-75.647,-102.514,2.500,-0.0000,DMC,1
-67.705,-119.560,2.500,-0.0000,DMC,1
-69.855,-115.046,2.500,-0.0000,DMC,1
-58.771,-117.136,2.500,-0.0000,DMC,1
-70.949,-104.227,2.500,-0.0000,DMC,1
-66.011,-105.063,2.500,-0.0000,DMC,1
-66.872,-100.137,2.500,-0.0000,DMC,1
-62.173,-108.670,2.500,-0.0000,DMC,1
-57.218,-108.006,2.500,-0.0000,DMC,1
-52.155,-110.616,2.000,-1.0000,ElectrolyteAnion,1
-50.150,-107.336,0.760,1.0000,LithiumIon,0
-61.218,-103.639,2.500,-0.0000,DMC,1
-52.625,-106.031,2.500,-0.0000,EC,1
-49.197,-114.076,2.500,-0.0000,EC,1
-44.405,-112.646,2.500,-0.0000,EC,1
-31.170,-119.261,2.500,-0.0000,EC,1
-33.690,-114.943,2.500,-0.0000,EC,1
-47.920,-109.090,2.500,-0.0000,EC,1
-39.015,-110.612,0.760,1.0000,LithiumIon,0
-41.224,-108.772,2.500,-0.0000,EC,1
-37.531,-106.191,2.000,-1.0000,ElectrolyteAnion,1
-36.131,-110.581,2.500,-0.0000,EC,1
-31.801,-108.084,2.500,-0.0000,EC,1
-25.756,-107.803,2.500,-0.0000,EC,1
-33.940,-103.477,2.500,-0.0000,EC,1
-28.964,-103.967,2.500,-0.0000,EC,1
-13.730,-117.891,2.500,-0.0000,DMC,1
-9.138,-115.915,2.500,-0.0000,DMC,1
-21.596,-110.576,2.500,-0.0000,EC,1
-13.024,-106.359,2.500,-0.0000,EC,1
-12.511,-103.598,0.760,1.0000,LithiumIon,0
-2.563,-108.514,2.500,-0.0000,DMC,1
-8.933,-104.481,2.000,-1.0000,ElectrolyteAnion,1
-11.649,-100.891,2.500,-0.0000,EC,1
-5.690,-101.363,2.500,-0.0000,EC,1
-194.018,-98.617,2.000,-1.0000,ElectrolyteAnion,1
-196.386,-94.790,2.500,-0.0000,EC,1
-189.474,-98.884,2.500,-0.0000,EC,1
-198.755,-90.387,2.500,-0.0000,DMC,1
-182.688,-98.150,2.500,-0.0000,EC,1
-180.499,-92.375,2.500,-0.0000,DMC,1
-194.968,-86.916,2.500,-0.0000,DMC,1
-196.819,-82.272,2.500,-0.0000,DMC,1
-191.227,-83.223,2.500,-0.0000,DMC,1
-199.567,-78.095,2.500,-0.0000,DMC,1
-185.561,-83.022,2.500,-0.0000,DMC,1
-185.440,-78.023,2.500,-0.0000,EC,1
-181.171,-80.625,2.500,-0.0000,DMC,1
-176.266,-79.653,2.500,-0.0000,DMC,1
-174.054,-92.954,2.500,-0.0000,DMC,1
-170.170,-87.898,2.500,-0.0000,DMC,1
-152.270,-98.686,2.500,-0.0000,EC,1
-155.305,-88.397,2.500,-0.0000,EC,1
-150.358,-89.090,2.500,-0.0000,EC,1
-174.766,-85.929,2.500,-0.0000,DMC,1
-162.863,-81.988,2.500,-0.0000,EC,1
-165.220,-77.579,2.500,-0.0000,EC,1
-159.509,-85.694,2.500,-0.0000,EC,1
-151.195,-76.076,2.500,-0.0000,DMC,1
-188.072,-73.771,2.500,-0.0000,EC,1
-191.338,-69.985,2.500,-0.0000,DMC,1
-195.201,-66.811,2.500,-0.0000,DMC,1
-182.798,-68.826,2.500,-0.0000,DMC,1
-178.211,-70.816,2.500,-0.0000,EC,1
-188.705,-52.292,2.500,-0.0000,DMC,1
-180.644,-58.204,2.500,-0.0000,DMC,1
-184.753,-55.355,2.500,-0.0000,EC,1
-173.351,-69.639,2.500,-0.0000,EC,1
-164.047,-72.718,2.500,-0.0000,EC,1
-168.536,-68.292,2.500,-0.0000,EC,1
-164.139,-67.334,2.000,-1.0000,ElectrolyteAnion,1
-166.126,-63.296,2.500,-0.0000,EC,1
-159.670,-66.812,2.500,-0.0000,EC,1
-159.709,-64.023,0.760,1.0000,LithiumIon,0
-150.734,-66.016,2.500,-0.0000,EC,1
-165.107,-58.401,2.500,-0.0000,EC,1
-168.906,-51.332,2.500,-0.0000,EC,1
-159.906,-61.157,2.500,-0.0000,EC,1
-156.835,-57.212,2.500,-0.0000,DMC,1
-153.403,-62.359,2.000,-1.0000,ElectrolyteAnion,1
-151.788,-58.159,2.500,-0.0000,EC,1
-161.394,-55.053,2.500,-0.0000,EC,1
-159.342,-50.493,2.500,-0.0000,DMC,1
-147.621,-89.593,0.760,1.0000,LithiumIon,0
-144.857,-90.080,2.500,-0.0000,EC,1
-139.863,-89.918,2.500,-0.0000,EC,1
-128.913,-99.037,2.500,-0.0000,EC,1
-125.003,-95.924,2.500,-0.0000,DMC,1
-136.556,-93.668,2.500,-0.0000,EC,1
-131.178,-90.247,2.500,-0.0000,DMC,1
-140.381,-81.562,2.500,-0.0000,DMC,1
-149.882,-80.901,2.500,-0.0000,DMC,1
-134.968,-86.759,2.500,-0.0000,DMC,1
-128.684,-85.910,2.500,-0.0000,DMC,1
-135.161,-79.466,2.500,-0.0000,DMC,1
-117.223,-97.331,2.000,-1.0000,ElectrolyteAnion,1
-122.777,-91.394,2.500,-0.0000,DMC,1
-115.780,-93.069,2.500,-0.0000,EC,1
-118.318,-87.656,2.500,-0.0000,DMC,1
-113.420,-88.661,2.500,-0.0000,EC,1
-109.953,-99.737,2.500,-0.0000,EC,1
-105.246,-97.019,2.500,-0.0000,EC,1
-100.809,-94.715,2.500,-0.0000,EC,1
-124.642,-82.968,2.500,-0.0000,DMC,1
-116.708,-78.235,2.500,-0.0000,DMC,1
-110.342,-84.720,2.500,-0.0000,DMC,1
-106.822,-80.822,2.500,-0.0000,DMC,1
-112.145,-76.192,2.500,-0.0000,DMC,1
-102.117,-79.130,2.500,-0.0000,DMC,1
-146.709,-68.983,2.500,-0.0000,EC,1
-137.784,-73.338,2.500,-0.0000,EC,1
-142.503,-71.686,2.500,-0.0000,EC,1
-133.046,-74.936,2.500,-0.0000,EC,1
-134.034,-70.032,2.500,-0.0000,EC,1
-127.823,-73.872,2.500,-0.0000,EC,1
-129.133,-69.048,2.500,-0.0000,EC,1
-126.607,-67.863,0.760,1.0000,LithiumIon,0
-145.349,-52.331,2.500,-0.0000,DMC,1
-140.856,-52.079,2.000,0.0000,SEI,0
-133.300,-57.562,2.500,-0.0000,DMC,1
-137.202,-53.715,2.000,0.0000,SEI,0
-132.120,-53.202,2.000,0.0000,SEI,0
-128.213,-52.138,2.000,0.0000,SEI,0
-121.097,-74.821,2.500,-0.0000,DMC,1
-124.051,-71.413,2.000,-1.0000,ElectrolyteAnion,1
-119.865,-69.751,2.500,-0.0000,DMC,1
-123.969,-66.896,2.500,-0.0000,EC,1
-113.260,-62.754,2.500,-0.0000,DMC,1
-108.751,-72.341,2.500,-0.0000,DMC,1
-104.254,-70.155,2.500,-0.0000,DMC,1
-108.294,-63.339,2.500,-0.0000,DMC,1
-103.650,-65.191,2.500,-0.0000,DMC,1
-124.238,-51.593,2.000,0.0000,SEI,0
-116.031,-53.138,2.000,0.0000,SEI,0
-112.949,-50.587,2.000,0.0000,SEI,0
-110.379,-53.712,2.000,0.0000,SEI,0
-105.193,-52.566,2.000,0.0000,SEI,0
-101.202,-52.841,2.000,0.0000,SEI,0
-196.404,-45.916,2.500,-0.0000,DMC,1
-192.646,-49.215,2.500,-0.0000,DMC,1
-200.000,-42.443,2.500,-0.0000,DMC,1
-175.497,-43.901,2.500,-0.0000,DMC,1
-184.879,-40.580,2.500,-0.0000,DMC,1
-180.352,-42.703,2.500,-0.0000,EC,1
-200.000,-37.443,2.500,-0.0000,DMC,1
-187.658,-36.423,2.500,-0.0000,EC,1
-190.962,-32.671,2.500,-0.0000,DMC,1
-195.308,-30.198,2.500,-0.0000,DMC,1
-198.308,-26.198,2.500,-0.0000,DMC,1
-182.669,-36.094,2.500,-0.0000,DMC,1
-177.953,-34.433,2.500,-0.0000,DMC,1
-171.771,-47.234,2.500,-0.0000,EC,1
-163.161,-46.918,2.500,-0.0000,DMC,1
-170.244,-40.150,2.500,-0.0000,DMC,1
-165.938,-42.757,2.500,-0.0000,DMC,1
-163.908,-38.186,2.500,-0.0000,DMC,1
-155.618,-47.132,2.500,-0.0000,DMC,1
-154.160,-37.550,2.500,-0.0000,EC,1
-166.853,-29.219,2.500,-0.0000,EC,1
-162.954,-26.089,2.500,-0.0000,EC,1
-159.088,-36.706,2.500,-0.0000,DMC,1
-160.948,-32.062,2.500,-0.0000,EC,1
-153.136,-34.923,0.760,1.0000,LithiumIon,0
-151.703,-32.496,2.500,-0.0000,EC,1
-158.271,-27.839,2.500,-0.0000,EC,1
-151.843,-27.499,2.500,-0.0000,EC,1
-184.156,-21.031,2.500,-0.0000,EC,1
-179.490,-22.828,2.500,-0.0000,EC,1
-184.166,-16.031,2.500,-0.0000,EC,1
-178.020,-18.574,2.000,-1.0000,ElectrolyteAnion,1
-180.271,-12.899,2.500,-0.0000,EC,1
-177.694,-14.193,0.760,1.0000,LithiumIon,0
-175.055,-15.187,2.500,-0.0000,EC,1
-199.981,-2.782,2.500,-0.0000,DMC,1
-176.100,-9.408,2.500,-0.0000,EC,1
-178.061,-4.808,2.500,-0.0000,EC,1
-178.048,-1.975,0.760,1.0000,LithiumIon,0
-173.761,-20.021,2.500,-0.0000,EC,1
-169.242,-20.075,2.000,-1.0000,ElectrolyteAnion,1
-167.614,-24.276,2.500,-0.0000,EC,1
-171.727,-17.982,0.760,1.0000,LithiumIon,0
-170.078,-15.646,2.500,-0.0000,EC,1
-159.488,-22.490,2.500,-0.0000,EC,1
-157.052,-21.092,0.760,1.0000,LithiumIon,0
-155.223,-24.528,2.000,-1.0000,ElectrolyteAnion,1
-154.397,-20.082,2.500,-0.0000,EC,1
-153.187,-14.608,2.500,-0.0000,DMC,1
-172.223,-11.691,2.000,-1.0000,ElectrolyteAnion,1
-171.395,-7.173,2.500,-0.0000,DMC,1
-164.440,-7.685,2.500,-0.0000,DMC,1
-173.601,-0.823,2.000,-1.0000,ElectrolyteAnion,1
-169.132,-2.715,2.500,-0.0000,EC,1
-170.983,-0.487,0.760,1.0000,LithiumIon,0
-158.235,-6.620,2.500,-0.0000,DMC,1
-154.259,-9.651,2.500,-0.0000,DMC,1
-152.724,-1.035,2.500,-0.0000,DMC,1
-149.657,-49.794,2.500,-0.0000,DMC,1
-142.815,-48.584,2.000,0.0000,SEI,0
-139.210,-45.771,2.500,-0.0000,DMC,1
-144.322,-43.636,2.500,-0.0000,DMC,1
-145.673,-38.658,2.500,-0.0000,DMC,1
-140.399,-41.431,2.000,0.0000,SEI,0
-138.479,-38.481,1.520,-0.0000,FoilMetal,1
-136.896,-49.727,2.000,0.0000,SEI,0
-134.221,-46.108,2.500,-0.0000,DMC,1
-131.083,-49.338,2.000,0.0000,SEI,0
-126.801,-48.396,2.000,0.0000,SEI,0
-129.661,-45.600,2.000,0.0000,SEI,0
-136.396,-41.868,2.000,0.0000,SEI,0
-132.300,-41.999,2.000,0.0000,SEI,0
-135.439,-38.480,1.520,-0.0000,FoilMetal,1
-132.399,-38.480,1.520,-0.0000,FoilMetal,1
-128.301,-41.838,2.000,0.0000,SEI,0
-129.359,-38.481,1.520,-0.0000,FoilMetal,1
-126.319,-38.480,1.520,-0.0000,FoilMetal,1
-149.752,-36.578,2.000,-1.0000,ElectrolyteAnion,1
-146.317,-33.665,2.500,-0.0000,DMC,1
-138.479,-35.441,1.520,-0.0000,FoilMetal,1
-138.479,-32.401,1.520,-0.0000,FoilMetal,1
-142.782,-30.115,2.500,-0.0000,DMC,1
-138.479,-29.361,1.520,-0.0000,FoilMetal,1
-138.479,-26.321,1.520,-0.0000,FoilMetal,1
-135.439,-35.440,1.520,-0.0000,FoilMetal,1
-132.399,-35.440,1.520,-0.0000,FoilMetal,1
