x,y,radius,charge,species,electrons
-199.774,-119.790,2.500,-0.0000,DMC,1
-190.255,-120.000,2.500,-0.0000,DMC,1
-199.335,-114.808,2.500,-0.0000,DMC,1
-191.172,-115.085,2.500,-0.0000,DMC,1
-183.597,-120.003,2.500,-0.0000,EC,1
-184.522,-115.089,2.500,-0.0000,EC,1
-198.622,-109.836,2.500,-0.0000,DMC,1
-195.751,-106.313,2.000,-1.0000,ElectrolyteAnion,1
-187.721,-111.247,2.500,-0.0000,EC,1
-191.640,-108.142,2.500,-0.0000,EC,1
-194.012,-102.163,2.500,-0.0000,EC,1
-188.589,-103.969,2.500,-0.0000,EC,1
-191.259,-102.943,0.760,1.0000,LithiumIon,0
-154.362,-118.747,2.500,-0.0000,DMC,1
-156.132,-114.070,2.500,-0.0000,EC,1
-164.700,-102.539,2.500,-0.0000,EC,1
-161.896,-106.679,2.500,-0.0000,EC,1
-157.640,-109.303,2.500,-0.0000,EC,1
-159.713,-102.181,2.500,-0.0000,EC,1
-155.457,-104.805,2.500,-0.0000,EC,1
-148.884,-118.985,2.500,-0.0000,DMC,1
-128.733,-120.002,2.500,-0.0000,EC,1
-128.987,-115.008,2.500,-0.0000,EC,1
-147.588,-112.418,2.500,-0.0000,DMC,1
-140.359,-103.378,2.000,-1.0000,ElectrolyteAnion,1
-133.925,-112.491,2.500,-0.0000,EC,1
-133.568,-107.505,2.500,-0.0000,EC,1
-128.804,-109.017,2.500,-0.0000,DMC,1
-134.767,-104.896,0.760,1.0000,LithiumIon,0
-135.973,-102.369,2.500,-0.0000,EC,1
-117.333,-118.913,2.500,-0.0000,EC,1
-118.408,-114.030,2.500,-0.0000,DMC,1
-105.072,-117.664,2.500,-0.0000,DMC,1
-106.242,-112.797,2.500,-0.0000,EC,1
-124.797,-112.280,2.500,-0.0000,DMC,1
-123.204,-107.074,2.500,-0.0000,DMC,1
-108.417,-108.295,2.500,-0.0000,EC,1
-102.163,-109.875,2.500,-0.0000,DMC,1
-108.934,-103.322,2.500,-0.0000,EC,1
-103.998,-104.793,2.500,-0.0000,EC,1
-102.801,-102.203,0.760,1.0000,LithiumIon,0
-97.168,-110.298,2.500,-0.0000,EC,1
-92.261,-111.257,2.500,-0.0000,EC,1
-89.312,-107.223,2.500,-0.0000,EC,1
-98.800,-106.103,2.000,-1.0000,ElectrolyteAnion,1
-94.333,-105.567,2.500,-0.0000,EC,1
-89.004,-104.453,0.760,1.0000,LithiumIon,0
-87.639,-101.860,2.500,-0.0000,EC,1
-77.187,-102.842,2.500,-0.0000,DMC,1
-73.419,-119.998,2.500,-0.0000,DMC,1
-72.450,-115.092,2.500,-0.0000,DMC,1
-64.666,-117.117,2.500,-0.0000,DMC,1
-67.808,-113.228,2.500,-0.0000,DMC,1
-60.540,-119.941,2.500,-0.0000,DMC,1
-74.926,-110.686,2.500,-0.0000,DMC,1
-70.266,-108.874,2.500,-0.0000,DMC,1
-71.980,-104.177,2.500,-0.0000,DMC,1
-66.981,-105.105,2.500,-0.0000,DMC,1
-59.242,-109.547,2.500,-0.0000,DMC,1
-54.071,-105.735,2.500,-0.0000,DMC,1
-55.651,-100.913,2.500,-0.0000,EC,1
-50.671,-100.479,2.500,-0.0000,DMC,1
-35.097,-117.075,2.500,-0.0000,EC,1
-30.721,-113.390,2.500,-0.0000,EC,1
-40.272,-110.602,2.500,-0.0000,EC,1
-49.053,-105.248,2.500,-0.0000,DMC,1
-35.357,-111.517,2.500,-0.0000,EC,1
-35.779,-103.279,2.500,-0.0000,EC,1
-30.895,-102.211,2.500,-0.0000,EC,1
-25.969,-101.352,2.500,-0.0000,EC,1
-22.223,-112.627,2.500,-0.0000,DMC,1
-14.017,-117.144,2.500,-0.0000,DMC,1
-9.266,-118.704,2.500,-0.0000,DMC,1
-3.387,-116.560,2.500,-0.0000,DMC,1
-21.393,-103.368,2.500,-0.0000,EC,1
-0.649,-108.670,2.500,-0.0000,EC,1
-8.112,-100.090,2.500,-0.0000,EC,1
-3.479,-104.007,2.500,-0.0000,DMC,1
-190.232,-99.701,2.000,-1.0000,ElectrolyteAnion,1
-192.421,-95.399,2.500,-0.0000,DMC,1
-192.477,-88.890,2.500,-0.0000,DMC,1
-185.751,-99.169,2.500,-0.0000,DMC,1
-177.206,-94.486,2.500,-0.0000,DMC,1
-185.521,-92.762,2.500,-0.0000,DMC,1
-180.835,-91.017,2.500,-0.0000,DMC,1
-195.754,-85.113,2.500,-0.0000,DMC,1
-199.990,-82.457,2.500,-0.0000,DMC,1
-191.043,-83.438,2.500,-0.0000,DMC,1
-198.173,-76.749,2.500,-0.0000,DMC,1
-193.191,-76.317,2.500,-0.0000,EC,1
-188.236,-75.652,2.500,-0.0000,EC,1
-181.450,-86.017,2.500,-0.0000,DMC,1
-186.097,-84.170,2.500,-0.0000,DMC,1
-177.620,-81.754,2.500,-0.0000,DMC,1
-182.651,-80.526,2.500,-0.0000,DMC,1
-183.238,-75.510,2.500,-0.0000,DMC,1
-178.610,-76.496,2.000,-1.0000,ElectrolyteAnion,1
-173.142,-97.398,2.500,-0.0000,EC,1
-168.526,-99.320,2.500,-0.0000,DMC,1
-155.924,-98.918,2.500,-0.0000,EC,1
-151.502,-96.584,2.500,-0.0000,EC,1
-170.470,-83.869,2.500,-0.0000,DMC,1
-165.832,-85.737,2.500,-0.0000,EC,1
-174.076,-76.367,2.500,-0.0000,EC,1
-151.346,-82.603,2.500,-0.0000,EC,1
-154.579,-75.598,0.760,1.0000,LithiumIon,0
-152.705,-77.792,2.500,-0.0000,EC,1
-200.000,-68.692,2.500,-0.0000,DMC,1
-193.311,-63.158,2.500,-0.0000,DMC,1
-188.325,-63.530,2.500,-0.0000,EC,1
-175.618,-74.031,0.760,1.0000,LithiumIon,0
-177.273,-71.737,2.500,-0.0000,EC,1
-183.448,-64.633,2.500,-0.0000,DMC,1
-194.688,-52.151,2.500,-0.0000,DMC,1
-189.705,-51.741,2.500,-0.0000,DMC,1
-184.706,-51.621,2.500,-0.0000,EC,1
-179.716,-51.335,2.500,-0.0000,EC,1
-170.142,-73.186,2.500,-0.0000,DMC,1
-173.381,-69.478,2.000,-1.0000,ElectrolyteAnion,1
-169.449,-67.290,2.500,-0.0000,EC,1
-164.465,-67.677,2.500,-0.0000,EC,1
-156.555,-73.783,2.500,-0.0000,EC,1
-160.577,-70.820,2.500,-0.0000,EC,1
-154.538,-69.205,2.500,-0.0000,DMC,1
-153.331,-63.993,2.500,-0.0000,DMC,1
-174.717,-51.435,2.500,-0.0000,EC,1
-169.801,-50.528,2.500,-0.0000,EC,1
-159.570,-59.396,2.500,-0.0000,EC,1
-151.703,-59.266,2.500,-0.0000,DMC,1
-159.086,-54.420,2.500,-0.0000,DMC,1
-150.483,-54.417,2.500,-0.0000,EC,1
-140.441,-98.879,2.500,-0.0000,EC,1
-137.974,-97.439,0.760,1.0000,LithiumIon,0
-132.230,-99.873,2.000,-1.0000,ElectrolyteAnion,1
-135.271,-96.559,2.500,-0.0000,EC,1
-128.264,-97.747,2.500,-0.0000,EC,1
-127.104,-89.420,2.500,-0.0000,DMC,1
-147.565,-85.875,2.500,-0.0000,EC,1
-147.711,-77.936,2.500,-0.0000,EC,1
-142.810,-76.958,2.500,-0.0000,EC,1
-132.509,-83.512,2.500,-0.0000,DMC,1
-123.264,-97.818,2.500,-0.0000,EC,1
-120.305,-88.755,2.500,-0.0000,DMC,1
-113.144,-90.829,2.500,-0.0000,DMC,1
-110.291,-97.434,2.500,-0.0000,EC,1
-106.335,-99.647,2.000,-1.0000,ElectrolyteAnion,1
-101.836,-99.508,2.500,-0.0000,EC,1
-103.866,-94.595,2.500,-0.0000,EC,1
-108.517,-92.760,2.500,-0.0000,EC,1
-122.551,-84.288,2.500,-0.0000,DMC,1
-114.199,-85.942,2.500,-0.0000,EC,1
-122.830,-75.251,2.500,-0.0000,EC,1
-114.336,-80.943,2.500,-0.0000,DMC,1
-113.496,-75.823,2.500,-0.0000,DMC,1
-102.195,-78.462,2.500,-0.0000,DMC,1
-138.881,-73.871,2.500,-0.0000,EC,1
-135.480,-70.209,2.500,-0.0000,EC,1
-127.258,-74.453,2.000,-1.0000,ElectrolyteAnion,1
-132.394,-66.276,2.500,-0.0000,EC,1
-140.821,-52.078,2.000,0.0000,SEI,0
-130.691,-61.575,2.500,-0.0000,EC,1
-129.351,-56.747,2.500,-0.0000,DMC,1
-137.190,-53.754,2.000,0.0000,SEI,0
-132.188,-53.240,2.000,0.0000,SEI,0
-128.307,-52.271,2.000,0.0000,SEI,0
-121.901,-72.642,0.760,1.0000,LithiumIon,0
-121.098,-69.868,2.500,-0.0000,EC,1
-119.857,-65.027,2.500,-0.0000,EC,1
-112.309,-70.966,2.500,-0.0000,DMC,1
-107.071,-70.082,2.500,-0.0000,DMC,1
-105.692,-74.888,2.500,-0.0000,DMC,1
-100.836,-71.150,2.500,-0.0000,EC,1
-110.395,-66.347,2.500,-0.0000,DMC,1
-103.292,-66.795,2.500,-0.0000,DMC,1
-120.535,-58.064,2.500,-0.0000,DMC,1
-112.624,-61.871,2.500,-0.0000,DMC,1
-113.641,-56.976,2.500,-0.0000,DMC,1
-124.307,-51.634,2.000,0.0000,SEI,0
-116.231,-53.296,2.000,0.0000,SEI,0
-113.123,-50.779,2.000,0.0000,SEI,0
-106.927,-57.294,2.500,-0.0000,DMC,1
-104.942,-61.884,2.500,-0.0000,DMC,1
-110.429,-53.824,2.000,0.0000,SEI,0
-105.701,-52.934,2.000,0.0000,SEI,0
-101.703,-52.830,2.000,0.0000,SEI,0
-200.000,-47.456,2.500,-0.0000,DMC,1
-195.326,-45.679,2.500,-0.0000,DMC,1
-189.127,-44.461,2.500,-0.0000,DMC,1
-198.798,-38.943,2.500,-0.0000,DMC,1
-193.992,-37.563,2.500,-0.0000,DMC,1
-184.400,-42.832,2.500,-0.0000,EC,1
-179.938,-40.574,2.500,-0.0000,EC,1
-175.377,-38.526,2.500,-0.0000,DMC,1
-189.476,-35.418,2.500,-0.0000,EC,1
-197.083,-30.604,2.500,-0.0000,DMC,1
-192.560,-28.474,2.500,-0.0000,EC,1
-185.045,-33.101,2.500,-0.0000,DMC,1
-175.076,-33.443,2.500,-0.0000,DMC,1
-165.590,-47.832,2.500,-0.0000,EC,1
-157.493,-49.680,2.500,-0.0000,DMC,1
-161.597,-44.823,2.500,-0.0000,DMC,1
-154.893,-45.410,2.500,-0.0000,DMC,1
-161.479,-39.825,2.500,-0.0000,DMC,1
-151.431,-41.802,2.500,-0.0000,DMC,1
-171.621,-29.829,2.500,-0.0000,EC,1
-168.902,-25.633,2.500,-0.0000,EC,1
-162.509,-25.485,2.500,-0.0000,DMC,1
-160.682,-34.889,2.500,-0.0000,DMC,1
-156.416,-33.458,2.000,-1.0000,ElectrolyteAnion,1
-153.822,-33.180,0.760,1.0000,LithiumIon,0
-158.966,-29.751,2.500,-0.0000,DMC,1
-152.267,-30.663,2.500,-0.0000,EC,1
-197.854,-21.699,2.500,-0.0000,DMC,1
-193.453,-19.327,2.500,-0.0000,EC,1
-177.764,-16.105,2.500,-0.0000,DMC,1
-199.283,-6.129,2.500,-0.0000,EC,1
