x,y,radius,charge,species,electrons
-200.000,-120.003,2.500,-0.0000,EC,1
-200.000,-115.503,2.000,-1.0000,ElectrolyteAnion,1
-198.616,-111.221,2.500,-0.0000,DMC,1
-197.368,-106.379,2.500,-0.0000,DMC,1
-196.510,-101.454,2.500,-0.0000,DMC,1
-191.962,-105.014,2.500,-0.0000,DMC,1
-191.720,-100.020,2.500,-0.0000,DMC,1
-167.624,-120.006,2.500,-0.0000,EC,1
-168.573,-115.097,2.500,-0.0000,EC,1
-150.118,-117.477,2.500,-0.0000,DMC,1
-154.267,-114.688,2.500,-0.0000,DMC,1
-172.439,-110.008,2.500,-0.0000,DMC,1
-167.983,-110.636,2.000,-1.0000,ElectrolyteAnion,1
-163.501,-111.034,2.500,-0.0000,DMC,1
-167.249,-106.196,2.500,-0.0000,EC,1
-165.921,-101.375,2.500,-0.0000,DMC,1
-158.667,-112.313,2.500,-0.0000,DMC,1
-154.444,-109.636,2.500,-0.0000,DMC,1
-150.382,-105.752,2.500,-0.0000,DMC,1
-145.801,-120.000,2.500,-0.0000,DMC,1
-138.133,-120.000,2.500,-0.0000,EC,1
-145.934,-114.736,2.500,-0.0000,DMC,1
-141.088,-115.967,2.500,-0.0000,DMC,1
-131.609,-115.377,2.500,-0.0000,EC,1
-149.867,-111.648,2.500,-0.0000,DMC,1
-145.626,-107.294,2.500,-0.0000,DMC,1
-142.438,-111.146,2.500,-0.0000,DMC,1
-144.744,-101.148,2.500,-0.0000,DMC,1
-139.778,-102.905,2.500,-0.0000,DMC,1
-134.142,-111.066,2.500,-0.0000,EC,1
-136.433,-106.622,2.500,-0.0000,EC,1
-134.888,-101.866,2.500,-0.0000,DMC,1
-128.811,-106.076,2.500,-0.0000,DMC,1
-103.450,-119.275,2.500,-0.0000,EC,1
-108.379,-118.438,2.500,-0.0000,DMC,1
-103.451,-110.727,2.500,-0.0000,EC,1
-100.761,-109.886,0.760,1.0000,LithiumIon,0
-105.678,-106.250,2.500,-0.0000,EC,1
-101.250,-105.444,2.000,-1.0000,ElectrolyteAnion,1
-102.150,-101.035,2.500,-0.0000,EC,1
-98.700,-117.713,2.500,-0.0000,EC,1
-93.904,-116.298,2.500,-0.0000,EC,1
-89.458,-114.007,2.500,-0.0000,DMC,1
-82.753,-113.023,0.760,1.0000,LithiumIon,0
-76.906,-118.162,2.500,-0.0000,DMC,1
-80.366,-114.555,2.500,-0.0000,EC,1
-75.550,-113.213,2.500,-0.0000,EC,1
-98.177,-108.737,2.500,-0.0000,EC,1
-93.390,-107.294,2.500,-0.0000,DMC,1
-88.373,-107.646,2.500,-0.0000,EC,1
-97.034,-103.869,2.500,-0.0000,EC,1
-89.609,-102.803,2.500,-0.0000,EC,1
