x,y,radius,charge,species,electrons
-200.003,-120.003,2.500,-0.0000,EC,1
-190.297,-119.965,2.500,-0.0000,DMC,1
-196.551,-116.386,2.500,-0.0000,EC,1
-193.386,-112.516,2.500,-0.0000,EC,1
-185.412,-118.476,2.500,-0.0000,DMC,1
-180.366,-117.575,2.500,-0.0000,DMC,1
-178.871,-112.715,2.500,-0.0000,EC,1
-200.000,-109.367,2.500,-0.0000,EC,1
-195.693,-106.828,2.500,-0.0000,DMC,1
-190.087,-108.758,2.500,-0.0000,DMC,1
-199.306,-102.884,2.500,-0.0000,DMC,1
-193.377,-101.177,2.500,-0.0000,DMC,1
-188.439,-100.401,2.500,-0.0000,EC,1
-182.290,-109.070,2.500,-0.0000,EC,1
-185.321,-105.095,2.500,-0.0000,EC,1
-186.891,-102.794,0.760,1.0000,LithiumIon,0
-168.908,-119.248,2.500,-0.0000,EC,1
-163.955,-119.925,2.500,-0.0000,EC,1
-174.241,-117.236,2.500,-0.0000,EC,1
-171.674,-118.432,0.760,1.0000,LithiumIon,0
-170.068,-114.620,2.000,-1.0000,ElectrolyteAnion,1
-165.609,-115.205,2.500,-0.0000,EC,1
-162.716,-114.615,0.760,1.0000,LithiumIon,0
-155.581,-119.838,2.500,-0.0000,DMC,1
-160.907,-116.455,2.000,-1.0000,ElectrolyteAnion,1
-151.240,-116.439,2.500,-0.0000,DMC,1
-156.057,-114.776,2.500,-0.0000,DMC,1
-173.892,-112.248,2.500,-0.0000,EC,1
-169.405,-108.150,2.500,-0.0000,DMC,1
-173.752,-103.466,2.500,-0.0000,DMC,1
-167.038,-103.657,2.500,-0.0000,DMC,1
-162.515,-101.477,2.500,-0.0000,DMC,1
-157.059,-109.870,2.500,-0.0000,DMC,1
-151.080,-110.164,2.500,-0.0000,EC,1
-159.070,-105.292,2.500,-0.0000,DMC,1
-154.028,-105.619,2.500,-0.0000,DMC,1
-138.965,-119.082,0.760,1.0000,LithiumIon,0
-146.241,-116.526,2.500,-0.0000,EC,1
-141.478,-118.039,2.500,-0.0000,EC,1
-136.141,-119.998,2.500,-0.0000,EC,1
-131.142,-120.000,2.500,-0.0000,DMC,1
-133.777,-114.964,2.500,-0.0000,EC,1
-128.807,-114.421,2.500,-0.0000,EC,1
-142.952,-111.475,2.500,-0.0000,DMC,1
-138.992,-107.408,2.500,-0.0000,EC,1
-148.837,-105.697,2.500,-0.0000,EC,1
-143.797,-106.031,2.500,-0.0000,EC,1
-149.069,-102.849,0.760,1.0000,LithiumIon,0
-148.765,-100.052,2.500,-0.0000,EC,1
-144.536,-101.592,2.000,-1.0000,ElectrolyteAnion,1
-140.324,-100.008,2.500,-0.0000,EC,1
-137.303,-111.629,2.000,-1.0000,ElectrolyteAnion,1
-136.239,-107.605,0.760,1.0000,LithiumIon,0
-133.410,-108.087,2.500,-0.0000,EC,1
-130.017,-102.269,2.500,-0.0000,DMC,1
-118.745,-119.251,2.500,-0.0000,DMC,1
-113.751,-119.970,2.500,-0.0000,EC,1
-123.913,-118.536,2.500,-0.0000,EC,1
-123.888,-113.536,2.500,-0.0000,EC,1
-121.165,-112.781,0.760,1.0000,LithiumIon,0
