x,y,radius,charge,species,electrons
-197.328,-120.000,2.500,-0.0000,DMC,1
-193.418,-116.883,2.500,-0.0000,DMC,1
-190.734,-112.665,2.500,-0.0000,DMC,1
-186.101,-116.497,2.500,-0.0000,DMC,1
-181.714,-114.097,2.500,-0.0000,DMC,1
-199.308,-111.450,2.500,-0.0000,DMC,1
-195.593,-108.103,2.500,-0.0000,DMC,1
-200.000,-102.388,2.500,-0.0000,DMC,1
-192.059,-104.566,2.500,-0.0000,DMC,1
-188.835,-100.745,2.500,-0.0000,DMC,1
-187.260,-109.069,2.500,-0.0000,DMC,1
-182.980,-106.484,2.500,-0.0000,EC,1
-178.431,-104.409,2.500,-0.0000,EC,1
-172.767,-120.000,2.500,-0.0000,DMC,1
-168.319,-117.717,2.500,-0.0000,EC,1
-164.217,-115.867,2.000,-1.0000,ElectrolyteAnion,1
-150.537,-120.001,2.500,-0.0000,EC,1
-159.720,-116.044,2.500,-0.0000,EC,1
-155.113,-117.986,2.500,-0.0000,EC,1
-164.194,-111.367,2.500,-0.0000,DMC,1
-164.198,-106.367,2.500,-0.0000,EC,1
-173.547,-103.336,2.500,-0.0000,EC,1
-167.700,-100.671,2.500,-0.0000,DMC,1
-162.782,-101.572,2.500,-0.0000,EC,1
-152.515,-111.858,2.500,-0.0000,DMC,1
-157.514,-103.011,2.500,-0.0000,DMC,1
-152.920,-101.037,2.500,-0.0000,DMC,1
-138.467,-115.914,2.500,-0.0000,DMC,1
-142.667,-112.934,2.500,-0.0000,DMC,1
-129.347,-120.000,2.500,-0.0000,DMC,1
-133.979,-118.117,2.500,-0.0000,EC,1
-128.716,-112.683,2.500,-0.0000,DMC,1
-147.517,-111.719,2.500,-0.0000,EC,1
-142.784,-107.578,2.500,-0.0000,DMC,1
-137.951,-108.860,2.500,-0.0000,DMC,1
-147.930,-101.348,2.500,-0.0000,EC,1
-142.944,-101.715,2.500,-0.0000,DMC,1
-137.916,-101.433,2.500,-0.0000,DMC,1
-133.272,-110.623,2.500,-0.0000,EC,1
-125.379,-108.960,2.500,-0.0000,DMC,1
-128.889,-104.516,2.500,-0.0000,DMC,1
-124.347,-120.000,2.500,-0.0000,DMC,1
-119.465,-116.537,2.500,-0.0000,DMC,1
-124.068,-114.526,2.500,-0.0000,DMC,1
-114.798,-118.331,2.500,-0.0000,EC,1
-109.877,-119.212,2.500,-0.0000,EC,1
-104.905,-119.743,2.500,-0.0000,DMC,1
-101.232,-112.974,2.500,-0.0000,EC,1
-120.503,-107.853,2.500,-0.0000,EC,1
-115.807,-109.571,2.500,-0.0000,EC,1
-123.900,-104.184,2.500,-0.0000,DMC,1
-120.492,-100.525,2.500,-0.0000,DMC,1
-116.019,-102.759,2.500,-0.0000,DMC,1
-111.009,-110.976,2.500,-0.0000,EC,1
-106.183,-112.280,2.500,-0.0000,EC,1
-106.421,-104.523,2.500,-0.0000,DMC,1
-111.022,-102.566,2.500,-0.0000,EC,1
-101.581,-105.779,2.500,-0.0000,DMC,1
-99.353,-119.993,2.500,-0.0000,DMC,1
-94.353,-120.000,2.500,-0.0000,EC,1
-89.436,-119.095,2.500,-0.0000,DMC,1
-96.232,-112.946,2.500,-0.0000,DMC,1
-77.728,-119.980,2.500,-0.0000,DMC,1
-96.721,-106.952,2.500,-0.0000,DMC,1
-92.224,-109.138,2.500,-0.0000,DMC,1
-85.306,-109.477,2.500,-0.0000,DMC,1
-76.109,-109.537,2.500,-0.0000,EC,1
-83.584,-102.432,2.500,-0.0000,EC,1
-78.546,-105.174,2.500,-0.0000,EC,1
-81.205,-103.911,0.760,1.0000,LithiumIon,0
-75.833,-100.972,2.500,-0.0000,EC,1
-72.720,-119.962,2.500,-0.0000,DMC,1
-73.782,-115.055,2.500,-0.0000,DMC,1
-67.945,-118.466,2.500,-0.0000,DMC,1
-63.158,-117.018,2.500,-0.0000,DMC,1
-51.024,-119.988,2.500,-0.0000,DMC,1
-58.382,-115.537,2.500,-0.0000,DMC,1
-69.255,-112.440,2.500,-0.0000,DMC,1
-68.803,-107.317,2.500,-0.0000,DMC,1
-73.394,-105.336,2.500,-0.0000,EC,1
-64.757,-104.379,2.500,-0.0000,EC,1
-46.012,-119.783,2.500,-0.0000,DMC,1
-38.152,-120.010,2.500,-0.0000,EC,1
-47.847,-115.058,2.500,-0.0000,DMC,1
-42.746,-115.990,2.500,-0.0000,DMC,1
-37.828,-115.022,2.500,-0.0000,EC,1
-37.639,-112.275,0.760,1.0000,LithiumIon,0
-41.655,-107.095,2.500,-0.0000,DMC,1
-46.241,-105.093,2.500,-0.0000,DMC,1
-49.987,-101.588,2.500,-0.0000,DMC,1
-42.535,-100.527,2.500,-0.0000,DMC,1
-37.273,-109.506,2.500,-0.0000,EC,1
-36.593,-104.555,2.500,-0.0000,EC,1
-30.349,-100.566,2.500,-0.0000,DMC,1
-21.204,-119.163,2.500,-0.0000,EC,1
-24.088,-115.055,2.500,-0.0000,DMC,1
-19.107,-114.604,2.500,-0.0000,DMC,1
-5.291,-119.359,0.760,1.0000,LithiumIon,0
-2.555,-119.975,2.500,-0.0000,EC,1
-7.903,-118.262,2.500,-0.0000,EC,1
-9.473,-113.518,2.500,-0.0000,DMC,1
-4.027,-115.710,2.000,-1.0000,ElectrolyteAnion,1
-18.396,-109.645,2.500,-0.0000,DMC,1
-13.473,-110.520,2.500,-0.0000,EC,1
-20.667,-103.629,2.500,-0.0000,EC,1
-8.876,-108.555,2.500,-0.0000,DMC,1
-196.472,-98.845,2.500,-0.0000,DMC,1
-193.118,-95.137,2.500,-0.0000,DMC,1
-189.748,-91.441,2.500,-0.0000,DMC,1
-185.648,-96.891,2.500,-0.0000,EC,1
-183.645,-92.310,2.500,-0.0000,DMC,1
-199.087,-85.724,2.500,-0.0000,DMC,1
-194.660,-83.401,2.500,-0.0000,DMC,1
-189.931,-85.097,2.500,-0.0000,EC,1
-190.336,-82.259,0.760,1.0000,LithiumIon,0
-190.366,-79.364,2.500,-0.0000,EC,1
-185.670,-86.553,2.000,-1.0000,ElectrolyteAnion,1
-185.063,-83.992,0.760,1.0000,LithiumIon,0
-186.695,-81.968,2.000,-1.0000,ElectrolyteAnion,1
-182.342,-83.501,2.500,-0.0000,EC,1
-183.819,-78.515,2.500,-0.0000,EC,1
-187.487,-75.907,2.000,-1.0000,ElectrolyteAnion,1
-181.268,-77.171,0.760,1.0000,LithiumIon,0
-179.556,-79.972,2.000,-1.0000,ElectrolyteAnion,1
-178.968,-75.501,2.500,-0.0000,EC,1
-172.214,-98.517,2.500,-0.0000,DMC,1
-159.045,-98.250,2.500,-0.0000,DMC,1
-155.474,-94.750,2.500,-0.0000,DMC,1
-160.288,-93.399,2.500,-0.0000,DMC,1
-152.749,-89.015,2.500,-0.0000,DMC,1
-157.431,-87.262,2.500,-0.0000,DMC,1
-159.608,-79.555,2.500,-0.0000,DMC,1
-199.913,-73.158,2.500,-0.0000,DMC,1
-199.018,-65.541,2.500,-0.0000,DMC,1
-183.560,-73.526,2.500,-0.0000,EC,1
-185.070,-71.248,0.760,1.0000,LithiumIon,0
-186.688,-68.890,2.500,-0.0000,EC,1
-179.785,-71.077,2.000,-1.0000,ElectrolyteAnion,1
-182.990,-65.525,2.500,-0.0000,DMC,1
-195.108,-60.663,2.500,-0.0000,DMC,1
-199.925,-59.323,2.500,-0.0000,DMC,1
-197.577,-53.078,2.500,-0.0000,DMC,1
-188.277,-55.395,2.500,-0.0000,DMC,1
-192.582,-52.850,2.500,-0.0000,EC,1
-169.221,-70.881,2.500,-0.0000,DMC,1
-164.323,-69.874,2.500,-0.0000,EC,1
-159.329,-70.111,2.500,-0.0000,EC,1
-150.508,-73.330,2.500,-0.0000,EC,1
-154.329,-70.105,2.500,-0.0000,EC,1
-156.395,-65.553,2.500,-0.0000,EC,1
-169.982,-62.381,2.500,-0.0000,DMC,1
-157.262,-60.630,2.500,-0.0000,EC,1
-156.772,-55.654,2.500,-0.0000,EC,1
-151.621,-53.317,2.500,-0.0000,DMC,1
-156.219,-50.685,2.500,-0.0000,EC,1
-149.670,-94.778,2.500,-0.0000,DMC,1
-144.671,-94.698,2.500,-0.0000,EC,1
-139.672,-94.618,2.500,-0.0000,EC,1
-134.678,-94.377,2.500,-0.0000,EC,1
-126.574,-98.277,2.500,-0.0000,DMC,1
-129.678,-94.357,2.500,-0.0000,EC,1
-134.992,-88.906,2.500,-0.0000,DMC,1
-125.223,-91.837,2.500,-0.0000,DMC,1
-130.014,-89.368,2.500,-0.0000,EC,1
-146.762,-76.641,2.500,-0.0000,EC,1
-142.087,-78.413,2.500,-0.0000,DMC,1
-135.169,-81.267,0.760,1.0000,LithiumIon,0
-134.328,-83.951,2.500,-0.0000,EC,1
-129.347,-84.391,2.500,-0.0000,DMC,1
-135.634,-78.532,2.500,-0.0000,EC,1
-131.531,-80.410,2.000,-1.0000,ElectrolyteAnion,1
-126.933,-78.689,2.500,-0.0000,EC,1
-131.164,-75.922,2.500,-0.0000,DMC,1
-122.213,-95.831,2.500,-0.0000,DMC,1
-113.875,-98.241,2.500,-0.0000,DMC,1
-117.423,-94.271,2.500,-0.0000,DMC,1
-120.471,-90.278,2.500,-0.0000,EC,1
-114.511,-90.207,2.500,-0.0000,DMC,1
-109.378,-95.289,2.500,-0.0000,DMC,1
-104.826,-97.359,2.500,-0.0000,DMC,1
-101.256,-91.468,2.500,-0.0000,DMC,1
-123.807,-86.554,2.500,-0.0000,EC,1
-123.900,-82.055,2.000,-1.0000,ElectrolyteAnion,1
-119.597,-83.437,2.500,-0.0000,EC,1
-124.073,-78.689,0.760,1.0000,LithiumIon,0
-121.358,-81.216,0.760,1.0000,LithiumIon,0
-121.437,-78.749,2.000,-1.0000,ElectrolyteAnion,1
-112.707,-78.577,2.500,-0.0000,EC,1
-105.022,-86.030,2.500,-0.0000,DMC,1
-100.023,-86.029,2.500,-0.0000,DMC,1
-106.769,-80.591,2.500,-0.0000,DMC,1
-101.770,-80.707,2.500,-0.0000,DMC,1
