x,y,radius,charge,species,electrons
-200.000,-118.325,2.500,-0.0000,DMC,1
-197.210,-114.176,2.500,-0.0000,DMC,1
-190.781,-116.039,2.500,-0.0000,DMC,1
-186.343,-113.737,2.500,-0.0000,DMC,1
-199.349,-109.656,2.500,-0.0000,DMC,1
-194.364,-110.038,2.500,-0.0000,EC,1
-189.434,-109.203,2.500,-0.0000,DMC,1
-189.332,-100.682,2.500,-0.0000,DMC,1
-183.800,-109.351,2.500,-0.0000,DMC,1
-178.804,-109.130,2.500,-0.0000,EC,1
-184.337,-100.461,2.500,-0.0000,DMC,1
-172.195,-119.906,2.500,-0.0000,DMC,1
-167.129,-119.553,2.500,-0.0000,DMC,1
-157.660,-120.001,2.500,-0.0000,EC,1
-162.320,-118.187,2.500,-0.0000,EC,1
-158.421,-115.057,2.500,-0.0000,EC,1
-153.761,-116.870,2.500,-0.0000,EC,1
-173.806,-109.242,2.500,-0.0000,EC,1
-168.933,-108.125,2.500,-0.0000,EC,1
-164.671,-105.510,2.500,-0.0000,EC,1
-162.516,-100.999,2.500,-0.0000,EC,1
-154.901,-111.505,2.500,-0.0000,DMC,1
-142.530,-120.001,2.500,-0.0000,EC,1
-139.144,-116.323,2.500,-0.0000,EC,1
-129.748,-120.004,2.500,-0.0000,DMC,1
-134.528,-118.531,2.500,-0.0000,EC,1
-135.239,-114.087,2.000,-1.0000,ElectrolyteAnion,1
-126.081,-116.602,2.500,-0.0000,DMC,1
-130.860,-115.134,2.500,-0.0000,EC,1
-138.187,-110.685,2.500,-0.0000,EC,1
-131.796,-112.458,0.760,1.0000,LithiumIon,0
-133.227,-110.058,2.500,-0.0000,EC,1
-136.241,-106.070,2.500,-0.0000,DMC,1
-131.270,-105.456,2.500,-0.0000,DMC,1
-131.812,-100.486,2.500,-0.0000,DMC,1
-122.413,-120.000,2.500,-0.0000,DMC,1
-112.709,-115.827,2.500,-0.0000,DMC,1
-118.509,-115.130,2.500,-0.0000,DMC,1
-103.157,-118.788,2.500,-0.0000,DMC,1
-107.930,-117.299,2.500,-0.0000,EC,1
-124.029,-107.039,2.500,-0.0000,DMC,1
-119.167,-108.205,2.500,-0.0000,DMC,1
-112.587,-106.798,2.500,-0.0000,DMC,1
-120.086,-103.290,2.500,-0.0000,EC,1
-108.251,-109.287,2.500,-0.0000,DMC,1
-102.788,-106.954,2.500,-0.0000,DMC,1
-105.400,-101.743,2.500,-0.0000,EC,1
-100.452,-102.459,2.500,-0.0000,DMC,1
-89.461,-113.494,2.500,-0.0000,DMC,1
-82.030,-119.697,2.500,-0.0000,DMC,1
-86.596,-117.658,2.500,-0.0000,DMC,1
-98.803,-109.976,2.500,-0.0000,EC,1
-94.029,-111.460,2.500,-0.0000,EC,1
-84.425,-106.940,2.500,-0.0000,EC,1
-79.970,-107.573,2.000,-1.0000,ElectrolyteAnion,1
-75.474,-107.767,2.500,-0.0000,EC,1
-87.446,-102.956,2.500,-0.0000,EC,1
-81.057,-103.191,2.500,-0.0000,EC,1
-78.200,-102.906,0.760,1.0000,LithiumIon,0
-75.401,-102.767,2.500,-0.0000,EC,1
-71.848,-113.127,2.500,-0.0000,DMC,1
-56.891,-118.612,2.500,-0.0000,DMC,1
-61.103,-112.675,0.760,1.0000,LithiumIon,0
-58.419,-113.692,2.500,-0.0000,EC,1
-63.644,-111.466,2.500,-0.0000,EC,1
-63.167,-104.532,2.500,-0.0000,EC,1
-60.551,-108.194,2.000,-1.0000,ElectrolyteAnion,1
-54.884,-110.155,2.500,-0.0000,EC,1
-58.169,-104.375,2.500,-0.0000,EC,1
-47.902,-117.527,2.500,-0.0000,DMC,1
-44.555,-113.804,2.500,-0.0000,DMC,1
-41.696,-117.906,2.500,-0.0000,EC,1
-38.275,-114.260,2.500,-0.0000,EC,1
-35.897,-118.658,2.500,-0.0000,DMC,1
-29.763,-117.901,2.500,-0.0000,DMC,1
-40.975,-110.052,2.500,-0.0000,EC,1
-43.670,-105.841,2.500,-0.0000,EC,1
-41.611,-103.926,0.760,1.0000,LithiumIon,0
-39.622,-101.939,2.500,-0.0000,EC,1
-35.669,-109.992,2.500,-0.0000,EC,1
-37.284,-105.792,2.000,-1.0000,ElectrolyteAnion,1
